network,time,latitude,longitude,depth,magnitude,azimuthal_gap,event_description,associated_phase_count,event_id,horizontal_uncertainty,local_magnitude,moment_magnitude,duration_magnitude,magnitude_type,p_phase_count,s_phase_count,p_pick_count,s_pick_count,standard_error,used_phase_count,station_count,vertical_uncertainty,updated,author,agency_id,creation_time,version,path
GCI,2023-12-05 07:25:51.816,60.1081,-152.9154,109200.0,3.0,311.02431440784426,SOUTHERN ALASKA,19331.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11775428,,2.3,,,ML,7453.0,11878.0,7453.0,11878.0,,19331.0,2.0,,2026-05-05 22:55:14.000000000,,,,,2023/12/05/query?eventid=11775428.xml
GCI,2023-12-07 02:57:27.065,58.9166,-154.3726,122500.0,4.1,332.67552110675894,ALASKA PENINSULA,25686.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11776299,,4.4,,,ml,10940.0,14746.0,10940.0,14746.0,,25686.0,2.0,,2026-05-05 23:23:04.000000000,,,,,2023/12/07/query?eventid=11776299.xml
GCI,2023-12-09 15:56:16.470,60.2434,-153.201,160500.0,3.4,322.61244796905675,SOUTHERN ALASKA,20736.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11777476,,2.8,,,ML,6837.0,13899.0,6837.0,13899.0,,20736.0,2.0,,2026-05-06 00:02:12.000000000,,,,,2023/12/09/query?eventid=11777476.xml
GCI,2023-12-10 16:46:29.812,59.5311,-152.9542,101900.0,2.1,303.9543490927716,SOUTHERN ALASKA,12549.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11777795,,2.1,,,ml,1566.0,10983.0,1566.0,10983.0,,12549.0,2.0,,2026-05-06 00:21:45.000000000,,,,,2023/12/10/query?eventid=11777795.xml
GCI,2023-12-11 16:38:03.022,59.966,-153.5587,159500.0,2.5,331.2786698495974,SOUTHERN ALASKA,11231.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11778145,,2.5,,,ml,0.0,11231.0,0.0,11231.0,,11231.0,2.0,,2026-05-06 00:39:49.000000000,,,,,2023/12/11/query?eventid=11778145.xml
GCI,2023-12-13 17:38:01.357,59.4882,-152.5245,67800.0,2.3,155.74473092497928,SOUTHERN ALASKA,14467.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11779039,,2.3,,,ml,4475.0,9992.0,4475.0,9992.0,,14467.0,2.0,,2026-05-06 01:07:57.000000000,,,,,2023/12/13/query?eventid=11779039.xml
GCI,2023-12-14 13:42:11.722,59.4827,-152.7122,76500.0,2.4,201.95070765367967,SOUTHERN ALASKA,20244.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11779451,,2.4,,,ml,8825.0,11419.0,8825.0,11419.0,,20244.0,2.0,,2026-05-06 01:33:43.000000000,,,,,2023/12/14/query?eventid=11779451.xml
GCI,2023-12-16 04:29:05.095,61.0646,-152.1375,113500.0,3.1,336.72959026167854,SOUTHERN ALASKA,21530.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11780158,,3.1,,,ml,9998.0,11532.0,9998.0,11532.0,,21530.0,2.0,,2026-05-06 02:49:13.000000000,,,,,2023/12/16/query?eventid=11780158.xml
GCI,2023-12-15 09:53:42.849,60.9874,-152.3474,123800.0,3.2,334.4027579509851,SOUTHERN ALASKA,23800.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11779848,,3.2,,,ml,11088.0,12712.0,11088.0,12712.0,,23800.0,2.0,,2026-05-06 02:49:14.000000000,,,,,2023/12/15/query?eventid=11779848.xml
GCI,2023-12-16 02:26:33.792,60.0407,-151.3229,50000.0,3.4,317.97218072579096,"KENAI PENINSULA, ALASKA",27026.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11780130,,3.4,,,ML,12276.0,14750.0,12276.0,14750.0,,27026.0,2.0,,2026-05-06 02:49:15.000000000,,,,,2023/12/16/query?eventid=11780130.xml
GCI,2023-12-16 18:28:32.881,59.7002,-152.178,54500.0,2.8,215.302528899506,SOUTHERN ALASKA,21556.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11780306,,2.5,,,ML,8226.0,13330.0,8226.0,13330.0,,21556.0,2.0,,2026-05-06 03:46:52.000000000,,,,,2023/12/16/query?eventid=11780306.xml
GCI,2023-12-16 19:24:39.717,60.236,-153.6045,191300.0,4.7,330.9002075687222,SOUTHERN ALASKA,29819.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11780319,,4.7,,,ml,14845.0,14974.0,14845.0,14974.0,,29819.0,2.0,,2026-05-06 03:46:53.000000000,,,,,2023/12/16/query?eventid=11780319.xml
GCI,2023-12-17 14:29:08.197,60.0918,-152.6647,109400.0,2.8,302.23969476201876,SOUTHERN ALASKA,10479.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11780581,,2.8,,,ML,0.0,10479.0,0.0,10479.0,,10479.0,2.0,,2026-05-06 04:17:54.000000000,,,,,2023/12/17/query?eventid=11780581.xml
GCI,2023-12-17 07:37:58.526,59.9017,-152.0914,58900.0,2.3,267.6670958435144,SOUTHERN ALASKA,13096.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11780537,,2.3,,,ml,2848.0,10248.0,2848.0,10248.0,,13096.0,2.0,,2026-05-06 04:17:54.000000000,,,,,2023/12/17/query?eventid=11780537.xml
GCI,2023-12-19 00:39:48.738,60.2464,-150.9893,61600.0,2.2,331.4886381488285,"KENAI PENINSULA, ALASKA",8737.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11781123,,2.2,,,ml,0.0,8737.0,0.0,8737.0,,8737.0,2.0,,2026-05-06 04:34:38.000000000,,,,,2023/12/19/query?eventid=11781123.xml
GCI,2023-12-20 20:49:50.266,60.3298,-150.3226,53300.0,3.2,337.45903995998833,"KENAI PENINSULA, ALASKA",13009.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11781920,,3.2,,,ML,1805.0,11204.0,1805.0,11204.0,,13009.0,2.0,,2026-05-06 05:18:37.000000000,,,,,2023/12/20/query?eventid=11781920.xml
GCI,2023-12-20 17:32:57.300,59.6798,-153.1304,104800.0,2.0,319.42889482624923,SOUTHERN ALASKA,14955.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11781801,,2.0,,,ml,5306.0,9649.0,5306.0,9649.0,,14955.0,2.0,,2026-05-06 05:18:38.000000000,,,,,2023/12/20/query?eventid=11781801.xml
GCI,2023-12-21 19:46:53.197,60.2225,-153.5592,179000.0,2.2,331.28784130469177,SOUTHERN ALASKA,9493.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11782271,,2.2,,,ml,0.0,9493.0,0.0,9493.0,,9493.0,2.0,,2026-05-06 06:19:20.000000000,,,,,2023/12/21/query?eventid=11782271.xml
GCI,2023-12-21 16:14:30.143,60.1923,-153.6267,186800.0,3.3,331.69293961332073,SOUTHERN ALASKA,19766.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11782215,,3.3,,,ML,8096.0,11670.0,8096.0,11670.0,,19766.0,2.0,,2026-05-06 06:19:21.000000000,,,,,2023/12/21/query?eventid=11782215.xml
GCI,2023-12-21 22:14:18.635,60.419,-152.3448,92100.0,3.2,317.96944658289215,SOUTHERN ALASKA,26458.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11782316,,3.2,,,ml,12323.0,14135.0,12323.0,14135.0,,26458.0,2.0,,2026-05-06 06:19:22.000000000,,,,,2023/12/21/query?eventid=11782316.xml
GCI,2023-12-22 06:28:55.680,59.9522,-152.8139,119700.0,3.3,297.9864441889412,SOUTHERN ALASKA,18713.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11782590,,2.6,,,ML,5157.0,13556.0,5157.0,13556.0,,18713.0,2.0,,2026-05-06 06:45:17.000000000,,,,,2023/12/22/query?eventid=11782590.xml
GCI,2023-12-23 05:26:08.990,60.6762,-151.6834,74900.0,3.2,329.5350924518331,"KENAI PENINSULA, ALASKA",23070.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11783004,,2.9,,,ML,11664.0,11406.0,11664.0,11406.0,,23070.0,2.0,,2026-05-06 07:15:01.000000000,,,,,2023/12/23/query?eventid=11783004.xml
GCI,2023-12-24 05:01:54.293,59.5104,-151.9715,61100.0,2.9,70.96409314770591,"KENAI PENINSULA, ALASKA",27029.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11783314,,2.9,,,ml,12216.0,14813.0,12216.0,14813.0,,27029.0,2.0,,2026-05-06 07:47:58.000000000,,,,,2023/12/24/query?eventid=11783314.xml
GCI,2023-12-25 20:45:19.867,59.7251,-151.1873,38300.0,2.3,317.31017970168085,"KENAI PENINSULA, ALASKA",15219.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11783745,,2.3,,,ml,4752.0,10467.0,4752.0,10467.0,,15219.0,2.0,,2026-05-06 08:09:59.000000000,,,,,2023/12/25/query?eventid=11783745.xml
GCI,2023-12-26 18:37:38.907,60.568,-150.4008,15000.0,2.8,341.1240885941045,"KENAI PENINSULA, ALASKA",8317.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11783998,,2.8,,,ml,0.0,8317.0,0.0,8317.0,,8317.0,2.0,,2026-05-06 08:25:45.000000000,,,,,2023/12/26/query?eventid=11783998.xml
GCI,2023-12-27 05:06:27.350,59.7622,-152.1082,88900.0,2.8,233.8378348845057,SOUTHERN ALASKA,21922.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11784142,,2.8,,,ml,8441.0,13481.0,8441.0,13481.0,,21922.0,2.0,,2026-05-06 08:54:14.000000000,,,,,2023/12/27/query?eventid=11784142.xml
GCI,2023-12-29 02:13:56.063,60.0056,-153.1483,123300.0,3.7,316.4101191652117,SOUTHERN ALASKA,29129.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11784946,,3.2,,,ML,14231.0,14898.0,14231.0,14898.0,,29129.0,2.0,,2026-05-06 09:30:48.000000000,,,,,2023/12/29/query?eventid=11784946.xml
GCI,2023-12-30 22:36:04.316,59.8001,-153.4288,135000.0,3.6,327.0459598005782,SOUTHERN ALASKA,26825.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11785812,,3.6,,,ML,13107.0,13718.0,13107.0,13718.0,,26825.0,2.0,,2026-05-06 10:13:51.000000000,,,,,2023/12/30/query?eventid=11785812.xml
GCI,2023-12-31 10:50:00.878,59.8799,-152.813,91200.0,2.7,293.7869869527088,SOUTHERN ALASKA,9740.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11785968,,2.2,,,ML,0.0,9740.0,0.0,9740.0,,9740.0,2.0,,2026-05-06 10:44:41.000000000,,,,,2023/12/31/query?eventid=11785968.xml
GCI,2023-12-31 10:22:46.410,60.0623,-151.0024,55700.0,2.8,328.2546878333271,"KENAI PENINSULA, ALASKA",13489.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11785966,,2.8,,,ML,2191.0,11298.0,2191.0,11298.0,,13489.0,2.0,,2026-05-06 10:44:41.000000000,,,,,2023/12/31/query?eventid=11785966.xml
GCI,2024-01-05 23:13:12.101,60.0841,-152.543,95200.0,2.4,273.1198276345199,SOUTHERN ALASKA,11904.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11788015,,2.4,,,ml,1426.0,10478.0,1426.0,10478.0,,11904.0,2.0,,2026-05-06 11:53:44.000000000,,,,,2024/01/05/query?eventid=11788015.xml
GCI,2024-01-05 21:22:06.727,58.3987,-151.7643,27400.0,3.0,330.9234910631794,"KODIAK ISLAND REGION, ALASKA",12405.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11787972,,3.0,,,ml,4121.0,8284.0,4121.0,8284.0,,12405.0,2.0,,2026-05-06 11:53:44.000000000,,,,,2024/01/05/query?eventid=11787972.xml
GCI,2024-01-06 23:33:48.257,59.4344,-151.5302,43000.0,3.1,283.24155175701895,"KENAI PENINSULA, ALASKA",24475.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11788305,,3.1,,,ML,10215.0,14260.0,10215.0,14260.0,,24475.0,2.0,,2026-05-06 12:28:01.000000000,,,,,2024/01/06/query?eventid=11788305.xml
GCI,2024-01-07 05:50:08.032,59.4258,-151.5395,43300.0,4.3,282.72641181294716,"KENAI PENINSULA, ALASKA",29833.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11788379,,4.3,,,ml,14895.0,14938.0,14895.0,14938.0,,29833.0,2.0,,2026-05-06 13:07:35.000000000,,,,,2024/01/07/query?eventid=11788379.xml
GCI,2024-01-09 08:06:27.260,59.4245,-152.0502,45400.0,2.1,238.9862382334776,SOUTHERN ALASKA,18398.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11789069,,2.1,,,ml,7031.0,11367.0,7031.0,11367.0,,18398.0,2.0,,2026-05-06 13:45:12.000000000,,,,,2024/01/09/query?eventid=11789069.xml
GCI,2024-01-11 18:25:40.393,61.5868,-151.12,65000.0,3.7,343.72309769235994,SOUTHERN ALASKA,5941.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11789926,,3.7,,,ml,1787.0,4154.0,1787.0,4154.0,,5941.0,1.0,,2026-05-06 14:09:25.000000000,,,,,2024/01/11/query?eventid=11789926.xml
GCI,2024-01-15 01:21:41.773,60.0139,-152.5951,109400.0,2.3,261.0306423680844,SOUTHERN ALASKA,14784.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11790874,,2.3,,,ml,3827.0,10957.0,3827.0,10957.0,,14784.0,2.0,,2026-05-06 14:50:52.000000000,,,,,2024/01/15/query?eventid=11790874.xml
GCI,2024-01-18 19:43:31.496,60.3385,-152.4523,84800.0,2.5,310.9053369360325,SOUTHERN ALASKA,22149.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11792099,,2.5,,,ml,9264.0,12885.0,9264.0,12885.0,,22149.0,2.0,,2026-05-06 16:13:18.000000000,,,,,2024/01/18/query?eventid=11792099.xml
GCI,2024-01-18 08:07:18.796,59.7688,-152.1213,76700.0,2.8,92.3126673872349,SOUTHERN ALASKA,22599.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11791965,,2.8,,,ml,9320.0,13279.0,9320.0,13279.0,,22599.0,2.0,,2026-05-06 16:13:19.000000000,,,,,2024/01/18/query?eventid=11791965.xml
GCI,2024-01-19 12:50:51.313,58.9445,-154.4175,130900.0,3.2,344.9190702365704,ALASKA PENINSULA,10116.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11792392,,3.2,,,ML,743.0,9373.0,743.0,9373.0,,10116.0,2.0,,2026-05-06 17:04:44.000000000,,,,,2024/01/19/query?eventid=11792392.xml
GCI,2024-01-19 13:27:27.384,59.3901,-152.1379,53000.0,2.1,246.47159385960308,SOUTHERN ALASKA,14545.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11792394,,2.1,,,ml,5382.0,9163.0,5382.0,9163.0,,14545.0,2.0,,2026-05-06 17:04:45.000000000,,,,,2024/01/19/query?eventid=11792394.xml
GCI,2024-01-19 23:24:23.919,60.0496,-152.0417,88200.0,2.4,278.112056209045,SOUTHERN ALASKA,15784.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11792640,,2.4,,,ml,4314.0,11470.0,4314.0,11470.0,,15784.0,2.0,,2026-05-06 17:04:46.000000000,,,,,2024/01/19/query?eventid=11792640.xml
GCI,2024-01-21 04:12:20.666,59.5947,-152.8938,99000.0,3.1,288.4827818344436,SOUTHERN ALASKA,19167.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11793218,,3.1,,,ML,6224.0,12943.0,6224.0,12943.0,,19167.0,2.0,,2026-05-06 17:34:26.000000000,,,,,2024/01/21/query?eventid=11793218.xml
GCI,2024-01-24 21:40:48.691,58.5221,-155.2501,130400.0,3.7,349.0759549071217,ALASKA PENINSULA,12357.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11794758,,3.7,,,ML,1109.0,11248.0,1109.0,11248.0,,12357.0,2.0,,2026-05-06 18:26:48.000000000,,,,,2024/01/24/query?eventid=11794758.xml
GCI,2024-01-25 09:11:18.970,60.0031,-153.2021,123400.0,2.5,296.29956495889354,SOUTHERN ALASKA,8236.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11794975,,2.5,,,ML,0.0,8236.0,0.0,8236.0,,8236.0,2.0,,2026-05-06 18:45:31.000000000,,,,,2024/01/25/query?eventid=11794975.xml
GCI,2024-01-26 21:01:11.487,59.4829,-150.9071,41100.0,1.8,339.7867375978988,"KENAI PENINSULA, ALASKA",8339.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11795706,,1.8,,,ml,3581.0,4758.0,3581.0,4758.0,,8339.0,1.0,,2026-05-06 19:03:49.000000000,,,,,2024/01/26/query?eventid=11795706.xml
GCI,2024-01-28 03:50:58.000,59.5796,-151.6504,49900.0,2.8,222.80070689840028,"KENAI PENINSULA, ALASKA",19352.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11796187,,2.6,,,ML,7144.0,12208.0,7144.0,12208.0,,19352.0,2.0,,2026-05-06 19:33:06.000000000,,,,,2024/01/28/query?eventid=11796187.xml
GCI,2024-02-01 03:00:18.552,59.9105,-151.0818,48000.0,1.9,299.26143165028884,"KENAI PENINSULA, ALASKA",8118.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11798393,,1.9,,,ml,0.0,8118.0,0.0,8118.0,,8118.0,2.0,,2026-05-06 20:36:31.000000000,,,,,2024/02/01/query?eventid=11798393.xml
GCI,2024-01-31 05:20:31.149,59.4703,-151.5032,39600.0,2.4,284.95324390941,"KENAI PENINSULA, ALASKA",16260.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11797613,,2.4,,,ml,5903.0,10357.0,5903.0,10357.0,,16260.0,2.0,,2026-05-06 20:36:32.000000000,,,,,2024/01/31/query?eventid=11797613.xml
GCI,2024-02-01 11:53:05.099,60.3899,-152.4501,95500.0,2.1,315.9705588847504,SOUTHERN ALASKA,16018.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11798618,,2.1,,,ml,5118.0,10900.0,5118.0,10900.0,,16018.0,2.0,,2026-05-06 21:22:07.000000000,,,,,2024/02/01/query?eventid=11798618.xml
GCI,2024-02-01 08:16:23.776,59.033,-152.9168,65400.00000000001,2.4,318.49226555327346,SOUTHERN ALASKA,19299.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11798539,,2.4,,,ml,7030.0,12269.0,7030.0,12269.0,,19299.0,2.0,,2026-05-06 21:22:08.000000000,,,,,2024/02/01/query?eventid=11798539.xml
GCI,2024-02-05 04:51:59.230,59.9643,-153.572,164200.0,2.3,311.9195326602601,SOUTHERN ALASKA,19958.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11800579,,2.3,,,ml,7689.0,12269.0,7689.0,12269.0,,19958.0,2.0,,2026-05-06 22:21:16.000000000,,,,,2024/02/05/query?eventid=11800579.xml
GCI,2024-02-06 14:23:34.761,60.1231,-152.6201,93200.0,2.3,281.565372415241,SOUTHERN ALASKA,14524.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11801045,,2.3,,,ml,4822.0,9702.0,4822.0,9702.0,,14524.0,2.0,,2026-05-06 23:06:20.000000000,,,,,2024/02/06/query?eventid=11801045.xml
GCI,2024-02-06 13:19:42.534,59.0768,-152.7229,67700.0,2.5,309.67078203930714,SOUTHERN ALASKA,18537.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11801037,,2.5,,,ml,7105.0,11432.0,7105.0,11432.0,,18537.0,2.0,,2026-05-06 23:06:20.000000000,,,,,2024/02/06/query?eventid=11801037.xml
GCI,2024-02-09 07:23:51.363,59.4436,-152.6762,93400.0,3.6,262.0580021767491,SOUTHERN ALASKA,23957.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11802154,,3.1,,,ML,9265.0,14692.0,9265.0,14692.0,,23957.0,2.0,,2026-05-07 00:01:06.000000000,,,,,2024/02/09/query?eventid=11802154.xml
GCI,2024-02-12 21:38:04.880,59.1912,-153.1561,64900.00000000001,2.1,326.4961367789799,SOUTHERN ALASKA,10483.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11803708,,2.1,,,ml,0.0,10483.0,0.0,10483.0,,10483.0,2.0,,2026-05-07 01:50:32.000000000,,,,,2024/02/12/query?eventid=11803708.xml
GCI,2024-02-12 15:05:00.850,58.1368,-152.4908,36000.0,3.7,336.4262659382322,"KODIAK ISLAND REGION, ALASKA",18077.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11803528,,3.6,,,ML,7978.0,10099.0,7978.0,10099.0,,18077.0,2.0,,2026-05-07 01:50:32.000000000,,,,,2024/02/12/query?eventid=11803528.xml
GCI,2024-02-12 09:38:13.441,59.3734,-152.6938,74400.0,2.0,279.73367784720097,SOUTHERN ALASKA,20829.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11803294,,2.0,,,ml,7262.0,13567.0,7262.0,13567.0,,20829.0,2.0,,2026-05-07 01:50:33.000000000,,,,,2024/02/12/query?eventid=11803294.xml
GCI,2024-02-12 11:46:14.214,59.2987,-153.8369,124100.0,3.9,339.0511584417631,SOUTHERN ALASKA,25899.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11803382,,4.2,,,ml,11227.0,14672.0,11227.0,14672.0,,25899.0,2.0,,2026-05-07 01:50:34.000000000,,,,,2024/02/12/query?eventid=11803382.xml
GCI,2024-02-13 15:10:29.364,60.2964,-151.394,30200.0,2.3,322.53155499657686,"KENAI PENINSULA, ALASKA",13458.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11803997,,2.3,,,ml,2991.0,10467.0,2991.0,10467.0,,13458.0,2.0,,2026-05-07 02:16:15.000000000,,,,,2024/02/13/query?eventid=11803997.xml
GCI,2024-02-15 14:29:44.624,60.2592,-152.4816,98000.0,2.7,301.8980330131484,SOUTHERN ALASKA,11954.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11805113,,2.7,,,ML,1273.0,10681.0,1273.0,10681.0,,11954.0,2.0,,2026-05-07 03:07:49.000000000,,,,,2024/02/15/query?eventid=11805113.xml
GCI,2024-02-15 23:04:45.786,60.1172,-153.0515,120600.0,2.3,296.8276248994707,SOUTHERN ALASKA,16570.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11805256,,2.3,,,ml,5795.0,10775.0,5795.0,10775.0,,16570.0,2.0,,2026-05-07 03:07:49.000000000,,,,,2024/02/15/query?eventid=11805256.xml
GCI,2024-02-17 01:31:58.035,59.3042,-153.8388,125900.0,4.0,339.0177349159133,SOUTHERN ALASKA,20397.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11805922,,3.4,,,ML,6837.0,13560.0,6837.0,13560.0,,20397.0,2.0,,2026-05-07 03:39:38.000000000,,,,,2024/02/17/query?eventid=11805922.xml
