resource_id,time,seed_id,filter_id,method_id,horizontal_slowness,backazimuth,onset,phase_hint,polarity,evaluation_mode,event_time,evaluation_status,creation_time,author,agency_id,event_id,network,station,location,channel,uncertainty,lower_uncertainty,upper_uncertainty,confidence_level
smi:local/a3bb837e-f69d-458b-91b4-7260159bbf9a,2023-06-10 04:43:56.612800,GCI.KKFLS..212,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,212,,,,
smi:local/cc046e6f-5dd0-4db0-b9c9-1bbb24045a26,2023-06-10 04:43:56.572800,GCI.KKFLS..213,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,213,,,,
smi:local/51ace10d-e931-4751-80c4-1840b0c6572a,2023-06-10 04:43:57.072800,GCI.KKFLS..214,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,214,,,,
smi:local/fbc42013-d7bd-4b9f-b1ac-f548be2f4606,2023-06-10 04:43:57.792800,GCI.KKFLS..216,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,216,,,,
smi:local/9dca3b6b-c4cb-470d-9fd8-c7e75d3744a2,2023-06-10 04:43:57.152800,GCI.KKFLS..217,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,217,,,,
smi:local/e5af54d4-fbe3-45e0-8b00-787be3dab0a4,2023-06-10 04:43:56.632800,GCI.KKFLS..218,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,218,,,,
smi:local/09ae979e-c1a2-4374-81ae-3ee78a2714b1,2023-06-10 04:43:56.732800,GCI.KKFLS..219,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,219,,,,
smi:local/da0f8ce5-e938-48be-8ff2-51dba02c5644,2023-06-10 04:43:56.672800,GCI.KKFLS..220,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,220,,,,
smi:local/7d857ca7-be06-4a31-80f5-14b4b4be9241,2023-06-10 04:43:56.592800,GCI.KKFLS..221,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,221,,,,
smi:local/907ba6e3-b9bf-49e9-9d9a-e61ba152358e,2023-06-10 04:43:56.672800,GCI.KKFLS..222,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,222,,,,
smi:local/1f63df3c-a67c-4a60-96ea-a3eba954c4ad,2023-06-10 04:43:56.652800,GCI.KKFLS..223,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,223,,,,
smi:local/6c8f4678-cc68-4abe-aebc-db7222efb53d,2023-06-10 04:43:56.412800,GCI.KKFLS..224,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,224,,,,
smi:local/111d1129-82ea-4d47-9488-ef46d4cdc38e,2023-06-10 04:43:56.212800,GCI.KKFLS..225,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,225,,,,
smi:local/e35281ba-4a52-455a-9410-82945a697896,2023-06-10 04:43:56.732800,GCI.KKFLS..226,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,226,,,,
smi:local/8e93ea5b-7839-4909-a896-52b260b987ae,2023-06-10 04:43:56.812800,GCI.KKFLS..227,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,227,,,,
smi:local/0aa01523-c758-444c-be06-824ba420c133,2023-06-10 04:43:56.532800,GCI.KKFLS..228,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,228,,,,
smi:local/96682355-7f5a-4171-82c4-8b8c11d61acb,2023-06-10 04:43:56.472800,GCI.KKFLS..229,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,229,,,,
smi:local/8508804f-e514-4f6c-bb24-435748c3e9e9,2023-06-10 04:43:56.452800,GCI.KKFLS..230,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,230,,,,
smi:local/37c2e961-830f-47a7-9504-0f3bfd12c94f,2023-06-10 04:43:56.452800,GCI.KKFLS..231,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,231,,,,
smi:local/3917a2c2-223e-4c9e-9503-252edccf51f7,2023-06-10 04:43:57.172800,GCI.KKFLS..232,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,232,,,,
smi:local/6029ffff-f9e4-4b0c-9426-a62703e7c416,2023-06-10 04:43:57.272800,GCI.KKFLS..234,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,234,,,,
smi:local/def63733-a64c-42d2-808f-00c822404f79,2023-06-10 04:43:56.912800,GCI.KKFLS..235,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,235,,,,
smi:local/744ea180-b339-4a9e-9ab1-8b9d829533c2,2023-06-10 04:43:57.292800,GCI.KKFLS..236,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,236,,,,
smi:local/52ef7b38-2158-4648-be92-ddfbe713e1fe,2023-06-10 04:43:57.172800,GCI.KKFLS..237,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,237,,,,
smi:local/13f03338-b5bf-4367-8de0-12838f5744e4,2023-06-10 04:43:57.152800,GCI.KKFLS..238,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,238,,,,
smi:local/dae8228e-72b5-4d96-a962-5c479d300e5b,2023-06-10 04:43:57.512800,GCI.KKFLS..239,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,239,,,,
smi:local/6b4c1714-0d82-44d8-aff7-6ddcb1574956,2023-06-10 04:43:57.412800,GCI.KKFLS..240,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,240,,,,
smi:local/b5a4c40c-6127-4239-8d1d-6c9c2adcb3f3,2023-06-10 04:43:57.352800,GCI.KKFLS..241,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,241,,,,
smi:local/c2bf4771-e9ec-44e9-9c51-59ead8e4133f,2023-06-10 04:43:57.252800,GCI.KKFLS..242,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,242,,,,
smi:local/0e9471a1-c718-439f-a0c8-49c6a3c93413,2023-06-10 04:43:56.972800,GCI.KKFLS..243,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,243,,,,
smi:local/9bfbf231-2351-4fac-b21c-a44f1471f9fb,2023-06-10 04:43:57.112800,GCI.KKFLS..244,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,244,,,,
smi:local/f0822f80-74d8-400f-915a-5b21fc361c0a,2023-06-10 04:43:56.132800,GCI.KKFLS..245,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,245,,,,
smi:local/824e16ef-4236-416a-aa88-e7c2479bdc53,2023-06-10 04:43:56.892800,GCI.KKFLS..246,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,246,,,,
smi:local/6830559c-834f-40a0-968a-98c4cf38bdea,2023-06-10 04:43:56.672800,GCI.KKFLS..247,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,247,,,,
smi:local/c33ddbf9-2a73-4ef1-9569-543299497390,2023-06-10 04:43:56.752800,GCI.KKFLS..248,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,248,,,,
smi:local/c06e2945-b2db-42eb-b4ef-6a36846aa10e,2023-06-10 04:43:56.352800,GCI.KKFLS..249,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,249,,,,
smi:local/6c8f83fb-d3d6-464d-a359-049462bc2117,2023-06-10 04:43:56.352800,GCI.KKFLS..250,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,250,,,,
smi:local/ed5382c8-478d-4c65-b1e8-10932fd3c989,2023-06-10 04:43:56.492800,GCI.KKFLS..251,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,251,,,,
smi:local/75ba7530-d7d1-47ff-b6d7-5d03c6c0ddd4,2023-06-10 04:43:56.572800,GCI.KKFLS..252,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,252,,,,
smi:local/f4ca4aa1-e6ec-4bd8-ac2e-1fe56a611fb5,2023-06-10 04:43:56.472800,GCI.KKFLS..253,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,253,,,,
smi:local/2a47e938-5a80-4ba2-a942-f44a25740e7b,2023-06-10 04:43:56.672800,GCI.KKFLS..254,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,254,,,,
smi:local/c5823fed-73ab-4f12-9881-88c667b2d51f,2023-06-10 04:43:56.752800,GCI.KKFLS..255,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,255,,,,
smi:local/3aa18f20-e5ba-4373-9422-b9e69d56a881,2023-06-10 04:43:56.652800,GCI.KKFLS..256,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,256,,,,
smi:local/89966e46-9bd1-4b74-8415-a4e6f369fd13,2023-06-10 04:43:57.012800,GCI.KKFLS..257,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,257,,,,
smi:local/7def70c0-4b5b-4fcb-83a6-c180126edf53,2023-06-10 04:43:57.192800,GCI.KKFLS..258,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,258,,,,
smi:local/8c1b499b-0ebd-4bff-8a78-7fd38213b193,2023-06-10 04:43:57.052800,GCI.KKFLS..259,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,259,,,,
smi:local/63307d5c-137b-4f16-b42d-708360500c81,2023-06-10 04:43:57.552800,GCI.KKFLS..260,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,260,,,,
smi:local/85233433-981d-4f2d-9feb-50485114920a,2023-06-10 04:43:57.412800,GCI.KKFLS..262,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,262,,,,
smi:local/c4226302-044f-433a-9208-b126939939d2,2023-06-10 04:43:57.532800,GCI.KKFLS..263,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,263,,,,
smi:local/588d8d4d-2bc6-4b44-ac56-538c9d48fb15,2023-06-10 04:43:57.232800,GCI.KKFLS..264,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,264,,,,
smi:local/99d36ab1-97eb-4dc8-a540-87f01661dcd4,2023-06-10 04:43:57.432800,GCI.KKFLS..265,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,265,,,,
smi:local/741b815f-10b2-413d-9173-442184fa4c39,2023-06-10 04:43:57.672800,GCI.KKFLS..268,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,268,,,,
smi:local/1fa62a8d-2e9d-4a60-832b-6de904778b0e,2023-06-10 04:43:57.392800,GCI.KKFLS..269,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,269,,,,
smi:local/6abf766d-7db5-44bc-9e37-32ec84babc9c,2023-06-10 04:43:57.132800,GCI.KKFLS..270,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,270,,,,
smi:local/13839da5-74c4-4e42-93c6-8ad231b69f21,2023-06-10 04:43:57.392800,GCI.KKFLS..271,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,271,,,,
smi:local/83ba7313-22c4-4418-9d7c-eef07a24bbe3,2023-06-10 04:43:57.192800,GCI.KKFLS..272,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,272,,,,
smi:local/862a84d6-fa3d-482c-a2cd-0c9bb084f685,2023-06-10 04:43:56.812800,GCI.KKFLS..273,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,273,,,,
smi:local/2e2d10d7-302f-4031-8799-7cd1b9bf2ca9,2023-06-10 04:43:57.452800,GCI.KKFLS..274,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,274,,,,
smi:local/bae49f65-f353-454e-a4ea-cd83175e4256,2023-06-10 04:43:57.312800,GCI.KKFLS..275,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,275,,,,
smi:local/eca8b23d-0acd-45fd-bb48-b3d3acd7b907,2023-06-10 04:43:57.312800,GCI.KKFLS..276,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,276,,,,
smi:local/5d1560b6-ee81-4f35-a9d9-f53da985bb71,2023-06-10 04:43:57.192800,GCI.KKFLS..277,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,277,,,,
smi:local/addc8cf7-403c-460e-a52d-d095aa265231,2023-06-10 04:43:57.092800,GCI.KKFLS..278,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,278,,,,
smi:local/5eebce97-b235-4f23-a9d2-7c8d71b21250,2023-06-10 04:43:57.012800,GCI.KKFLS..279,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,279,,,,
smi:local/3478a2db-0d55-4a22-be55-8f46ab341c95,2023-06-10 04:43:56.992800,GCI.KKFLS..280,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,280,,,,
smi:local/b45a7b67-6bec-4e9a-a46e-eca2912f2985,2023-06-10 04:43:57.272800,GCI.KKFLS..281,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,281,,,,
smi:local/4fdc26d6-420b-448f-8a27-67a692d68d8e,2023-06-10 04:43:57.732800,GCI.KKFLS..282,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,282,,,,
smi:local/158c460a-048d-4518-ab45-bdb0e37ad492,2023-06-10 04:43:57.312800,GCI.KKFLS..284,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,284,,,,
smi:local/02d2d316-d585-4f2c-a2cc-1ffb9df47ba5,2023-06-10 04:43:57.132800,GCI.KKFLS..285,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,285,,,,
smi:local/05767553-7fac-4841-a250-f231481be83c,2023-06-10 04:43:57.532800,GCI.KKFLS..286,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,286,,,,
smi:local/9869ab1c-c4dd-463d-9184-7fbb31383d08,2023-06-10 04:43:57.372800,GCI.KKFLS..287,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,287,,,,
smi:local/8c4d0166-bbef-4020-be07-9fc79613a1c9,2023-06-10 04:43:56.972800,GCI.KKFLS..288,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,288,,,,
smi:local/2d3f49a8-6766-43ae-8b73-23137eb41de2,2023-06-10 04:43:56.872800,GCI.KKFLS..289,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,289,,,,
smi:local/c3a107dd-8b47-4ac5-8f3a-b47b3103bfe8,2023-06-10 04:43:56.852800,GCI.KKFLS..290,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,290,,,,
smi:local/f2a6f7d4-9975-428b-bdc6-d20a138a4be2,2023-06-10 04:43:56.992800,GCI.KKFLS..291,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,291,,,,
smi:local/23396c58-7dca-4ba9-88d6-3a3e4e787438,2023-06-10 04:43:56.992800,GCI.KKFLS..292,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,292,,,,
smi:local/d6278b6a-e937-4b2b-90af-8034bde57b41,2023-06-10 04:43:57.132800,GCI.KKFLS..293,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,293,,,,
smi:local/a29a842d-48eb-4348-97b2-d611fb0a80bb,2023-06-10 04:43:57.052800,GCI.KKFLS..294,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,294,,,,
smi:local/4cda3d23-c045-4b8d-aba3-9f4643e7b46b,2023-06-10 04:43:57.212800,GCI.KKFLS..295,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,295,,,,
smi:local/e43af186-7237-4744-8c52-d9451da6424f,2023-06-10 04:43:57.092800,GCI.KKFLS..296,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,296,,,,
smi:local/a1e840e8-f5bf-4cdc-8eb7-7175867fa3a6,2023-06-10 04:43:56.992800,GCI.KKFLS..297,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,297,,,,
smi:local/23b5d7a4-abca-46df-aa54-686d00afae5b,2023-06-10 04:43:56.892800,GCI.KKFLS..298,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,298,,,,
smi:local/b07b8b08-e9b9-4d92-885f-3a7648890738,2023-06-10 04:43:56.912800,GCI.KKFLS..299,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,299,,,,
smi:local/bb1abe05-d38c-494d-836c-75f8b2f39dfa,2023-06-10 04:43:56.772800,GCI.KKFLS..300,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,300,,,,
smi:local/92480714-5be2-437d-8406-0e0661d7c45d,2023-06-10 04:43:56.672800,GCI.KKFLS..301,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,301,,,,
smi:local/ca6dd54f-3071-4546-a222-daa578d37cfe,2023-06-10 04:43:56.612800,GCI.KKFLS..302,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,302,,,,
smi:local/5c9db6db-d1f1-4cc1-b14f-c69a3a34b6df,2023-06-10 04:43:56.592800,GCI.KKFLS..303,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,303,,,,
smi:local/ab47939a-eccc-48ff-9353-d5b4de67863f,2023-06-10 04:43:56.652800,GCI.KKFLS..304,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,304,,,,
smi:local/27fcb8a2-0d3d-43a0-b036-af26bf848e06,2023-06-10 04:43:56.372800,GCI.KKFLS..305,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,305,,,,
smi:local/8d0cd350-a03a-4d39-84bc-5061c5881fd1,2023-06-10 04:43:56.652800,GCI.KKFLS..306,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,306,,,,
smi:local/5e7dd05f-e910-4d92-938a-b3c9f563021e,2023-06-10 04:43:56.732800,GCI.KKFLS..307,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,307,,,,
smi:local/c02b5dbc-f011-4c89-af8f-4817e77dba73,2023-06-10 04:43:56.732800,GCI.KKFLS..308,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,308,,,,
smi:local/2995a336-cbd3-4d15-a710-5f5dcdf58051,2023-06-10 04:43:56.772800,GCI.KKFLS..309,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,309,,,,
smi:local/2c85d4a8-fa38-4e64-ae7c-7d383cf05abe,2023-06-10 04:43:56.812800,GCI.KKFLS..310,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,310,,,,
smi:local/a6f8ef7f-bd25-409d-9ce4-963f0da85924,2023-06-10 04:43:56.652800,GCI.KKFLS..311,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,311,,,,
smi:local/872a913b-dec9-4e85-9891-272254527f58,2023-06-10 04:43:56.932800,GCI.KKFLS..312,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,312,,,,
smi:local/6530f0be-165a-4247-abf8-a22a69cd544f,2023-06-10 04:43:56.692800,GCI.KKFLS..313,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,313,,,,
smi:local/108d9f1c-db5f-4138-9b60-96446ba610a5,2023-06-10 04:43:56.532800,GCI.KKFLS..314,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,314,,,,
smi:local/99a64ab4-847a-448a-a009-fb063a75ddd6,2023-06-10 04:43:56.872800,GCI.KKFLS..315,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,315,,,,
smi:local/adf461e4-3080-4fea-91bb-5e9aa73f16cf,2023-06-10 04:43:56.792800,GCI.KKFLS..316,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,316,,,,
smi:local/57b54884-01b1-4cb7-afbd-137c93910b45,2023-06-10 04:43:56.872800,GCI.KKFLS..317,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,317,,,,
smi:local/5eb3279c-b8cc-4b8b-b635-1fcf5707ffe7,2023-06-10 04:43:56.812800,GCI.KKFLS..318,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,318,,,,
smi:local/a1ff223f-221e-4f57-8d97-bba446780db1,2023-06-10 04:43:56.412800,GCI.KKFLS..319,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,319,,,,
